Id_bien;No_voie;B/T/Q;Type_voie;Voie;Surface_carrez;Type_local;Nombre_pieces;codedep_codecom
5800;7;;RUE;GEORGES DE BUFFON;52,08;Appartement;3;31044
5801;27;;RUE;JOSEPH HUBERT;64,1;Appartement;4;31044
5802;8;;RTE;DE MONS;100,93;Maison;5;31184
5803;6;B;RUE;DES VIOLETTES;64,6;Appartement;3;31186
5804;61;;RTE;DE PARIS;48,38;Appartement;2;31022
5805;141;;RTE;DE FRONTON;48,11;Appartement;2;31022
5806;6;;IMP;DE LA BUISSAIE;98,57;Appartement;4;31022
5807;126;;CHE;DES BOURDETTES;86,75;Appartement;4;31022
5808;2;;RUE;CHARLES D AYGUESVIVES;49,79;Appartement;2;31186
5809;124;;CHE;CASTOR;96,68;Maison;5;31282
5810;3;;IMP;CANTEGRIL;76,85;Maison;4;31022
5811;15;;RUE;DE LA PLAINE;47,92;Appartement;2;31182
5812;14;;ALL;DU BAC;126,93;Maison;5;31205
5813;25;;RUE;DU BOSC;42,13;Appartement;2;31182
5814;34;;RUE;DU BOSC;43,28;Appartement;2;31182
5815;178;;RUE;GASTON DOUMERGUE;46,59;Appartement;2;31557
5816;12;;BD;ALAIN SAVARY;79,49;Appartement;4;31557
5817;1;;RPT;HENRY DUNANT;38,46;Appartement;2;31557
5818;;;;CHARLARY;42,31;Appartement;2;31462
5819;9001;;ALL;DE CHARLARY;32,43;Appartement;1;31462
5820;2;;CHE;DU BARRUS;101,9;Appartement;4;31462
5821;10;;BD;PIERRE CURIE;60,16;Appartement;3;31555
5822;9;;RUE;PAUL ESTIVAL;42,56;Appartement;2;31555
5823;17;;IMP;SIMONE DE BEAUVOIR;56,01;Appartement;3;31555
5824;3;;RUE;DES BOUQUETINS;63,23;Appartement;3;31555
5825;24;;RUE;SARAH BERNHARDT;41,93;Appartement;2;31555
5826;24;;RUE;DES ANGES;48;Appartement;2;31555
5827;17;;RUE;EDMOND ROSTAND;78,88;Appartement;4;31555
5828;64;;RUE;ERNEST RENAN;32,7;Appartement;2;31555
5829;2;;SQ;LUCIEN BERET;70,33;Appartement;3;31555
5830;4;;RUE;ANNA POLITKOVSKAIA;29,03;Appartement;1;31555
5831;57;;AV;DES MINIMES;56,49;Appartement;3;31555
5832;64;;BD;DES MINIMES;87,54;Appartement;4;31555
5833;46;;BD;DE SUISSE;44,1;Appartement;2;31555
5834;41;;RUE;PAUL VALERY;32,45;Appartement;2;31555
5835;22;;CHE;CORDEAU;60,33;Appartement;3;31555
5836;26;;RUE;CERVANTES;74,88;Appartement;4;31555
5837;10;;RUE;PAUL VERLAINE;51,75;Appartement;3;31555
5838;292;;AV;DE FRONTON;66,75;Appartement;3;31555
5839;8;;RUE;DU GENERAL GIRAUD;66,84;Appartement;2;31555
5840;292;;AV;DE FRONTON;39,83;Appartement;2;31555
5841;12;;IMP;DU BARON;85,61;Appartement;4;31555
5842;12;B;CHE;DU SEMINAIRE;32,81;Appartement;2;31555
5843;292;;AV;DE FRONTON;101,41;Appartement;4;31555
5844;31;;AV;EMILE DEWOITINE;41,48;Appartement;2;31555
5845;4;;RUE;ANNA POLITKOVSKAIA;19,12;Appartement;1;31555
5846;269;;AV;DE FRONTON;67,49;Appartement;3;31555
5847;14;;RUE;ANDRE CLAROUS;60,28;Appartement;3;31555
5848;2;;IMP;DES HORTENSIAS;51,55;Appartement;4;31555
5849;12;;RUE;D'ARCACHON;54,44;Appartement;3;31555
5850;68;;RUE;ERNEST RENAN;47,45;Appartement;2;31555
5851;55;;BD;DES MINIMES;74,31;Appartement;3;31555
5852;155;;CHE;DE LANUSSE;47,52;Appartement;3;31555
5853;145;;RUE;EDMOND ROSTAND;68,25;Appartement;3;31555
5854;110;;RUE;DU GENERAL BOURBAKI;18,07;Appartement;1;31555
5855;5;;RUE;DU PETIT CASTELET;66,47;Appartement;4;31555
5856;7;;CHE;DU PRAT LONG;62,1;Appartement;3;31555
5857;49;;CHE;DE LA GARONNE;74;Appartement;4;31555
5858;75;;RUE;ERNEST RENAN;32,59;Appartement;2;31555
5859;89;;AV;DE FRONTON;72,63;Appartement;2;31555
5860;96;;RUE;DU GENERAL BOURBAKI;67,25;Appartement;4;31555
5861;96;;RUE;DE CHAUSSAS;55,39;Appartement;3;31555
5862;8;;RUE;CECILE BRUNSCHVICG;46,69;Appartement;2;31555
5863;113;;CHE;LINIERES;57,61;Appartement;3;31555
5864;5;;RUE;MICHEL DE MONTAIGNE;82,33;Maison;4;31555
5865;4;;RUE;DE L EPERVIER;41,86;Appartement;2;31561
5866;11;;RUE;DES TULIPES;70,26;Appartement;3;31561
5867;1;;ALL;NYMPHEAS;44,09;Appartement;2;31561
5868;6;;RUE;RIMBAUD;27,67;Appartement;1;31488
5869;46;;CHE;DU BOIS DE SAGET;42,09;Appartement;2;31488
5870;1;;ALL;NYMPHEAS;68,92;Appartement;3;31561
5871;53;;AV;DE SOREZE;18,8;Appartement;1;31451
5872;4;;RUE;DEMOISELLES DE GASCOGNE;36,46;Appartement;2;31203
5873;36;;RUE;DE CEZEROU;47,8;Appartement;2;31157
5874;12;;CHE;DE CHASTEL;71,4;Appartement;3;31163
5875;1;B;RUE;DE BELFORT;35;Appartement;2;31582
5876;26;;RUE;DES CONSULS;38,29;Appartement;2;31555
5877;37;B;AV;ETIENNE BILLIERES;18,11;Appartement;1;31555
5878;75;;RUE;DES ARCS ST CYPRIEN;65,6;Appartement;3;31555
5879;4;;IMP;DE LISIEUX;22,19;Appartement;1;31555
5880;13;;ALL;D'ANCELY;104;Appartement;5;31555
5881;16;;PL;ROGUET;24,63;Appartement;1;31555
5882;1;;RUE;JAUFRE RUDEL;24,35;Appartement;1;31555
5883;10;;RUE;BERTHY ALBRECHT;64,01;Appartement;3;31555
5884;8;;RUE;CIMETIERE ST CYPRIEN;26,59;Appartement;1;31555
5885;1;;ALL;DES CAUSSES;67,61;Appartement;3;31555
5886;5;;RUE;ELLA MAILLART;34,36;Appartement;2;31555
5887;174;;AV;DE CASSELARDIT;23,61;Appartement;1;31555
5888;1;;IMP;TONY PONCET;52,21;Appartement;2;31555
5889;40;;ALL;D'ANCELY;66;Appartement;4;31555
5890;4;;RUE;ERNEST DUFER;49,47;Appartement;2;31555
5891;72;B;AV;SALVADOR ALLENDE;78,83;Appartement;3;31113
5892;72;B;AV;SALVADOR ALLENDE;52,13;Appartement;2;31113
5893;14;;AV;DU DOCTEUR LOUIS DELHERM;73,05;Appartement;4;31113
5894;4;;AV;PIERRE MENDES FRANCE;46,64;Appartement;2;31113
5895;101;;AV;DU LAURAGAIS;43,31;Appartement;2;31113
5896;58;;AV;DU LAURAGAIS;103,66;Appartement;4;31113
5897;45;;AV;DE TOULOUSE;19,39;Appartement;1;31113
5898;51;;ALL;CAMPFERRAN;107,05;Maison;5;31035
5899;1;;IMP;DU TERTRE;101,52;Maison;4;31113
5900;19;;MAIL;DE LA COCAGNE;90,15;Maison;4;31035
5901;51;;ALL;CAMPFERRAN;87,98;Appartement;5;31035
5902;2;;AV;PIERRE MENDES FRANCE;46,27;Appartement;2;31113
5903;5;;MAIL;DU PASTEL;43,42;Appartement;2;31035
5904;1;;RUE;SAINT JACQUES;53,49;Appartement;2;31232
5905;14;;CHE;DU TOURRET;85,3;Maison;4;31232
5906;11;;RUE;METAIRIE FOCH;79,86;Maison;4;31232
5907;15;;RUE;GUSTAVE FLAUBERT;62,52;Appartement;3;31584
5908;8;;RUE;JEAN MOULIN;32,87;Appartement;2;31584
5909;79;;CHE;VERT;70;Maison;3;31358
5910;53;;RTE;DE REVEL;18,38;Appartement;1;31555
5911;100;;AV;CRAMPEL;10,19;Appartement;1;31555
5912;47;;RUE;DU CHANT DU MERLE;41;Appartement;2;31555
5913;15;;BD;MONPLAISIR;68,87;Appartement;3;31555
5914;77;;CHE;DE LA SALADE PONSAN;14,34;Appartement;1;31555
5915;48;;RUE;MONPLAISIR;140,19;Appartement;6;31555
5916;66;;RUE;LOUIS VITET;93,43;Appartement;3;31555
5917;70;;RUE;ST ROCH;35,56;Appartement;2;31555
5918;135;;AV;DE LESPINET;38,85;Appartement;2;31555
5919;5;;RUE;MARTYRS DE LIBERATION;53,15;Appartement;2;31555
5920;216;B;RTE;DE NARBONNE;83,98;Maison;4;31555
5921;49;;IMP;DE LA BARAQUETTE;67,81;Appartement;3;31555
5922;9;;RUE;CLAUDE GONIN;63,94;Appartement;3;31555
5923;4;;BD;DES PLATANES;26;Appartement;1;31555
5924;36;;IMP;ST FELIX;42,78;Appartement;2;31555
5925;1;B;RUE;SAINTE CATHERINE;11,78;Appartement;1;31555
5926;7;;RUE;GUGLIELMO MARCONI;58,09;Appartement;3;31555
5927;4;;RUE;DES GALLOIS;85,02;Appartement;4;31555
5928;3;;RUE;THOMAS EDISON;20,23;Appartement;1;31555
5929;21;;RUE;BERNARD MULE;16,72;Appartement;1;31555
5930;50;B;RUE;DES ROSEAUX;25,24;Appartement;1;31555
5931;79;;RUE;DU FERETRA;51,36;Appartement;3;31555
5932;5;;AV;DE LA MARCAISSONNE;57,1;Appartement;3;31555
5933;7;;RUE;RASPAIL;50,31;Appartement;2;31555
5934;44;;RUE;SAINT JOSEPH;47,64;Appartement;2;31555
5935;18;;RUE;LEFRANC DE POMPIGNAN;98,26;Appartement;5;31555
5936;46;;RUE;DEVIC;57,31;Appartement;3;31555
5937;5;;IMP;JEAN DELFOUR;78,2;Appartement;4;31555
5938;32;;RUE;DU JAPON;52,76;Appartement;3;31555
5939;75;;CHE;DE MALEPERE;92,24;Maison;4;31555
5940;7;B;IMP;ANDRE MARFAING;18,79;Appartement;1;31555
5941;1;;RUE;VALETTE;68,85;Appartement;3;31429
5942;1;;IMP;LES JARDINS OCCITANS;46,36;Appartement;2;31429
5943;;;CHE;CELESTIN ANDUZE;80,48;Maison;4;31048
5944;5;;AV;DU COMMANDANT TAILLANDIER;45,58;Appartement;2;31555
5945;230;;AV;DE CASTRES;59,36;Appartement;3;31555
5946;1;;RUE;PONS CAPDENIER;24,01;Appartement;1;31555
5947;3;;CHE;DE LIMAYRAC;50,57;Appartement;2;31555
5948;18;;RUE;DU DOCTEUR J ARLAUD;27,65;Appartement;1;31555
5949;61;;CHE;DE LAFILAIRE;66,89;Appartement;4;31555
5950;30;;RUE;ASSALIT;53,61;Appartement;2;31555
5951;238;;AV;JEAN RIEUX;63,77;Appartement;3;31555
5952;18;;AV;DE LA COLONNE;67,32;Appartement;3;31555
5953;7;;RUE;CLAUZEL;30,1;Appartement;1;31555
5954;26;;AV;JEAN CHAUBET;58,68;Appartement;3;31555
5955;2;;IMP;PIERRE MAURAND;98,39;Appartement;5;31555
5956;14;;RUE;DE NAPLES;68,74;Appartement;4;31555
5957;1;;RUE;JEAN GOUJON;31,6;Appartement;1;31555
5958;34;;RUE;ESTIEU;64,08;Appartement;3;31555
5959;4;;RUE;ANTOINE DE GARGAS;63,94;Appartement;3;31555
5960;6;;RUE;AUFRERY;42,68;Appartement;2;31555
5961;7;;PL;COMMERCIALE JOLIMONT;32,22;Appartement;2;31555
5962;28;;CHE;DU COIN DE LA MOURE;68;Appartement;4;31555
5963;96;;CHE;DES FONTANELLES;37,2;Appartement;2;31555
5964;9;;RUE;DES ROSES;72,84;Appartement;4;31555
5965;26;;AV;LEON BLUM;88,22;Appartement;6;31555
5966;7;;RUE;RAYMOND BOULOGNE;71,12;Appartement;3;31555
5967;13;B;RUE;EUGENE LOZES;122,89;Appartement;5;31555
5968;5;;RUE;DE L'ARGONNE;64,18;Appartement;4;31555
5969;36;;AV;LEON BLUM;54,04;Appartement;3;31555
5970;112;;AV;JEAN RIEUX;45,72;Appartement;2;31555
5971;214;;AV;RAYMOND NAVES;33,22;Appartement;2;31555
5972;160;;RUE;DU FAUBOURG BONNEFOY;22,24;Appartement;2;31555
5973;47;;CHE;DE PELLEPORT;67,06;Appartement;4;31555
5974;176;;AV;DE LA GLOIRE;87,83;Appartement;5;31555
5975;2;;ALL;DES JASMINS;83;Appartement;4;31446
5976;1;;RES;LES CHAUMES;28,59;Appartement;1;31446
5977;2;;ALL;ANITA CONTI;66,37;Appartement;3;31446
5978;13;;ALL;DES VIOLETTES;63,82;Appartement;3;31446
5979;4;;RUE;LEOPOLD SEDAR SENGHOR;43,44;Appartement;2;31446
5980;4;;RUE;DES SOURCES;77,3;Appartement;4;31446
5981;2;;IMP;BARUCH SPINOZA;63,54;Appartement;3;31396
5982;1;;RUE;DE LA FONTASSE;41,68;Appartement;2;31396
5983;34;;RUE;DES NOBLES;106,57;Maison;3;31271
5984;815;;CHE;DU BUGUET;100;Maison;4;31202
5985;3;;RUE;PABLO NERUDA;44,34;Appartement;2;31506
5986;4;;RUE;DES MURIERS;80,89;Appartement;4;31506
5987;2;;RUE;DE LA SABOTERIE;45,14;Appartement;2;31506
5988;19;;RUE;DES LAURIERS;49,66;Appartement;2;31506
5989;7;;RUE;DE NAZAN;64,5;Appartement;3;31506
5990;1;;ALL;DE LA CLAIRIERE;63,31;Appartement;3;31506
5991;30;;RUE;DES SPORTS;66,78;Appartement;3;31506
5992;2;;RUE;MARIE CURIE;86,24;Appartement;4;31506
5993;175;;CHE;DE LA DOUCE DAME;104,56;Maison;5;31066
5994;162;;RUE;PRIVAT;40,51;Appartement;2;31066
5995;162;;RUE;PRIVAT;40,44;Appartement;2;31066
5996;3;;CHE;GLEYSES;83,27;Appartement;4;31254
5997;19;;RUE;ISAAC NEWTON;49,61;Appartement;2;31069
5998;9;;RUE;GEORGES GAY;66,36;Appartement;3;31069
5999;20;;AV;DU GENERAL DE GAULLE;56,71;Appartement;3;31069
6000;9000;;CHE;DE BORDENEUVE;44,1;Appartement;2;31351
6001;21;;RUE;DES ROSSIGNOLS;74,33;Appartement;3;31056
6002;14;;AV;DU GENERAL DE GAULLE;30,14;Appartement;2;31069
6003;94;;CHE;DU PECH;67,49;Maison;3;31169
6004;5;;RUE;DE L'OCCITANIE;38,88;Appartement;2;31169
6005;5;;ALL;DE PIERREDON;64,97;Appartement;3;31149
6006;3;;AV;HENRI MARTIN;40,49;Appartement;2;31149
6007;19;;AV;HENRI MARTIN;41,83;Appartement;2;31149
6008;9;;RUE;DES VIGNES;42,31;Appartement;2;31116
6009;31;;RUE;MAGRESSOLLES;43,01;Appartement;2;31116
6010;11;;AV;DU GENERAL DE GAULLE;85,22;Maison;4;31116
6011;27;;CHE;DES BARRIERES;60,24;Appartement;3;31116
6012;9;;RUE;DES VIGNES;62,27;Appartement;3;31116
6013;81;;RTE;DE PECHBONNIEU;91,62;Appartement;4;31116
6014;6;;ALL;DU TREZEGAT;79,86;Appartement;4;31116
6015;20;;CHE;DE MOUNESTIE;78;Appartement;4;31032
6016;3;B;RUE;WOLFGANG MOZART;81,34;Maison;4;31526
6017;3;;RUE;DAUMESNIL;54;Appartement;2;32013
6018;3;;ALL;JOSEPH GESTA;39;Appartement;2;32013
6019;49;;CHE;DE BARON;55,45;Appartement;3;32013
6020;94;;AV;DE LA 1ERE ARMEE FRANCAISE;34,15;Appartement;2;32013
6021;;;RUE;DE L ESPLANADE;83,28;Maison;4;32107
6022;5;;AV;HENRI IV;24,21;Appartement;1;32096
6023;29;;AV;DES LANDES;19,33;Appartement;1;32096
6024;250;;RTE;DU MOULLE;23;Appartement;1;32096
6025;5906;;RUE;DU VERT GALANT;27;Appartement;1;32096
6026;5;;;RUE DE L ARCEAU;65,6;Appartement;3;32147
6027;11;;RUE;CYRIL CAIRE;40,42;Appartement;2;32160
6028;4;;RUE;JEAN JAURES;43,29;Appartement;2;32160
6029;176;;RUE;SAINTE CATHERINE;13,1;Appartement;1;33063
6030;52;;RUE;DU TONDU;61,16;Appartement;4;33063
6031;51;;RUE;DE PESSAC;26,39;Appartement;1;33063
6032;26;;RUE;BONGRAND;18,52;Appartement;1;33063
6033;15;;RUE;TEULERE;41,9;Appartement;2;33063
6034;22;;RUE;BOUDET;22,8;Appartement;1;33063
6035;12;;RUE;DU MARECHAL JOFFRE;62,05;Appartement;3;33063
6036;47;;RUE;DES TREUILS;53,39;Appartement;3;33063
6037;5;;RUE;PILET;19,32;Appartement;1;33063
6038;75;;RUE;DE BEL ORME;56,96;Appartement;2;33063
6039;16;;RUE;DE LA MISERICORDE;35,29;Appartement;2;33063
6040;259;;CRS;DU MARECHAL GALLIENI;95,59;Appartement;4;33063
6041;259;;CRS;DU MARECHAL GALLIENI;103,1;Appartement;5;33063
6042;8;;RUE;DU VIEUX MARCHE;48,05;Appartement;2;33063
6043;98;;RUE;DE SOISSONS;27,85;Appartement;2;33063
6044;44;;RUE;DE LISLEFERME;38,26;Appartement;1;33063
6045;25;;RUE;MATIGNON;23,28;Appartement;1;33063
6046;90;;RUE;FRANCOIS DE SOURDIS;15,37;Appartement;1;33063
6047;9;;RUE;NOTRE DAME;110,13;Appartement;5;33063
6048;77;;RUE;HENRI IV;39,2;Appartement;3;33063
6049;23;;PL;DE LA VICTOIRE;23,39;Appartement;1;33063
6050;90;;AV;D ARES;17,62;Appartement;1;33063
6051;105;;RUE;JUDAIQUE;39,7;Appartement;1;33063
6052;45;B;RUE;LEVIEUX;13,83;Appartement;1;33063
6053;44;;RUE;GRANGENEUVE;67,25;Appartement;3;33063
6054;73;;RUE;CAMILLE GODARD;29,46;Appartement;2;33063
6055;3;;RUE;DU DOCTEUR ROCAZ;19;Appartement;1;33063
6056;33;;RUE;DES MENUTS;46,27;Appartement;2;33063
6057;9;;RUE;MARCELIN;36,09;Appartement;1;33063
6058;44;;RUE;RODRIGUE PEREIRE;68,07;Appartement;3;33063
6059;6;;RUE;DE LA VILLE MIRMONT;46,2;Appartement;3;33063
6060;17;;QUAI;DES SALINIERES;66;Appartement;3;33063
6061;54;;CRS;VICTOR HUGO;70,74;Appartement;3;33063
6062;40;;CRS;DE L ARGONNE;35,52;Appartement;1;33063
6063;9;;RUE;DU PUITS DESCAZEAUX;30,4;Appartement;1;33063
6064;2;T;RUE;DE BETHMANN;31,06;Appartement;1;33063
6065;53;;RUE;DE TURENNE;67,83;Appartement;3;33063
6066;100;;RUE;DE LASEPPE;48,22;Appartement;2;33063
6067;8;;RUE;SAINTE THERESE;101,23;Appartement;4;33063
6068;34;;CRS;DE L ARGONNE;27,97;Appartement;1;33063
6069;135;;RUE;DE KATER;86,11;Appartement;3;33063
6070;113;;CRS;DE L ARGONNE;25,22;Appartement;1;33063
6071;22;;RUE;VICTOR LOUIS LIOTARD;17,34;Appartement;1;33063
6072;212;;RUE;JUDAIQUE;50,87;Appartement;2;33063
6073;4;;RUE;HUGLA;50,58;Appartement;2;33063
6074;3;;RUE;LUFLADE;58,22;Appartement;3;33063
6075;15;;RUE;DES MENUTS;48,7;Appartement;2;33063
6076;22;;RUE;BIGOT;19,53;Appartement;1;33063
6077;35;;RUE;SAINT JAMES;39,18;Appartement;2;33063
6078;2;;RUE;DURANTEAU;28,83;Appartement;2;33063
6079;1;;PL;DE LA FERME RICHEMONT;49,69;Appartement;2;33063
6080;96;;RUE;DE BELFORT;56,52;Appartement;4;33063
6081;13;;RUE;DU COUVENT;87,51;Appartement;3;33063
6082;4;;RUE;SAINT JOSEPH;44,96;Appartement;1;33063
6083;169;;RUE;NAUJAC;52,41;Appartement;2;33063
6084;4;;RUE;LAFAYETTE;28,77;Appartement;1;33063
6085;26;;CRS;VICTOR HUGO;41,34;Appartement;1;33063
6086;40;;RUE;DE LA ROUSSELLE;72,35;Appartement;3;33063
6087;16;B;RUE;BARADA;28,4;Appartement;2;33063
6088;60;;CRS;PASTEUR;31,3;Appartement;1;33063
6089;25;;RUE;MILLIERE;93,25;Appartement;4;33063
6090;259;;CRS;DU MARECHAL GALLIENI;95;Appartement;4;33063
6091;9;;RUE;DUCAU;129,53;Appartement;5;33063
6092;1;;RUE;DU GD RABIN JOSEPH COHEN;20,67;Appartement;1;33063
6093;165;;RUE;SAINTE CATHERINE;106,09;Appartement;3;33063
6094;137;;RUE;SAINTE CATHERINE;116,5;Appartement;4;33063
6095;66;;RUE;ALBERT PITRES;33,62;Appartement;2;33063
6096;8;;RUE;DE LA ROUSSELLE;43,9;Appartement;1;33063
6097;259;;CRS;DU MARECHAL GALLIENI;105,8;Appartement;5;33063
6098;1;;IMP;SOUBIRAN;20,34;Appartement;1;33063
6099;17;;RUE;NEUVE;32,17;Appartement;1;33063
6100;18;;RUE;DU PUITS DESCAZEAUX;40,82;Appartement;1;33063
6101;3;;RUE;CADROIN;96,25;Appartement;3;33063
6102;1;;RUE;DU DOCTEUR ROCAZ;24,62;Appartement;1;33063
6103;54;;RUE;DE LALANDE;31,38;Appartement;2;33063
6104;2;;CRS;ARISTIDE BRIAND;60,67;Appartement;1;33063
6105;91;;RUE;DU TONDU;51,4;Appartement;2;33063
6106;97;;RUE;GOYA;44,04;Appartement;2;33063
6107;37;;RUE;DE LA FUSTERIE;72,83;Appartement;1;33063
6108;290;;RUE;D ORNANO;19,41;Appartement;1;33063
6109;19;;RUE;DE LURBE;73,24;Appartement;4;33063
6110;28;;CRS;DE L ARGONNE;27,58;Appartement;2;33063
6111;29;;RUE;GOUAIS LANOS;21,52;Appartement;1;33063
6112;11;;RUE;PARL STE CATHERINE;23,4;Appartement;1;33063
6113;2;;RUE;BUHAN;40,2;Appartement;3;33063
6114;28;;CRS;VICTOR HUGO;76,7;Appartement;1;33063
6115;44;;RUE;LABIRAT;40,87;Appartement;2;33063
6116;97;;RUE;MATHIEU;45,71;Appartement;2;33063
6117;116;;RUE;DE BELFORT;51,54;Appartement;2;33063
6118;17;;RUE;HENRI IV;81,08;Appartement;4;33063
6119;45;;RUE;HERIARD DUBREUIL;34,32;Appartement;2;33063
6120;186;;RUE;EMILE COMBES;88,98;Appartement;4;33063
6121;63;;RUE;DU COMMANDANT ARNOULD;152,76;Appartement;5;33063
6122;91;;RUE;CAMILLE GODARD;347,67;Appartement;6;33063
6123;76;;RUE;DES MENUTS;52,27;Appartement;2;33063
6124;8;;RUE;SAINT JAMES;59,08;Appartement;2;33063
6125;179;;RUE;SAINTE CATHERINE;120,07;Appartement;5;33063
6126;13;;RUE;LEO DROUYN;126,24;Appartement;5;33063
6127;16;;PL;PEY BERLAND;96,42;Appartement;1;33063
6128;54;;CRS;PASTEUR;108,23;Appartement;4;33063
6129;19;;RUE;DUFFOUR DUBERGIER;22,62;Appartement;1;33063
6130;62;;CITE;DESPUJOLS;97,97;Appartement;4;33063
6131;26;;RUE;BERGERET;23,07;Appartement;2;33063
6132;116;;RUE;DE BELFORT;48,05;Appartement;2;33063
6133;43;;RUE;PAUL LOUIS LANDE;73,62;Appartement;3;33063
6134;85;;RUE;LEO SAIGNAT;50,92;Appartement;2;33063
6135;46;;RUE;DU MIRAIL;26,85;Appartement;1;33063
6136;8;;RUE;DONISSAN;38,79;Appartement;2;33063
6137;63;;RUE;DE LA ROUSSELLE;84,56;Appartement;3;33063
6138;24;;RUE;GOUAIS LANOS;41,83;Appartement;2;33063
6139;44;;RUE;JOSEPH ABRIA;53,25;Appartement;2;33063
6140;23;;CRS;PASTEUR;62,89;Appartement;4;33063
6141;13;;RUE;MONTBAZON;43,97;Appartement;1;33063
6142;18;;RUE;DES FAUSSETS;13,56;Appartement;1;33063
6143;145;;RUE;SAINTE CATHERINE;46,25;Appartement;2;33063
6144;6;;RUE;MOULINIE;39,24;Appartement;2;33063
6145;21;;RUE;LUFLADE;92,17;Appartement;3;33063
6146;28;;RUE;GUILLAUME LEBLANC;29,78;Appartement;2;33063
6147;24;;RUE;MONDENARD;65,4;Appartement;2;33063
6148;14;;RUE;CORNAC;154,71;Appartement;4;33063
6149;71;;CRS;PASTEUR;128,65;Appartement;3;33063
6150;20;;RUE;DU TONDU;31,33;Appartement;2;33063
6151;167;;RUE;MOUNEYRA;35,38;Appartement;1;33063
6152;12;;RUE;SAINT ELOI;101,86;Appartement;4;33063
6153;79;;RUE;DES AYRES;53,02;Appartement;3;33063
6154;42;;RUE;BERGERET;41,3;Appartement;2;33063
6155;86;;RUE;MATHIEU;25,38;Appartement;1;33063
6156;7;;RUE;CONSTANTIN;24,37;Appartement;2;33063
6157;37;;RUE;DES AYRES;54,17;Appartement;2;33063
6158;61;;RUE;DU PAS SAINT GEORGES;18,91;Appartement;2;33063
6159;46;;CRS;ARISTIDE BRIAND;61,92;Appartement;2;33063
6160;28;;IMP;POITEVINE;25,76;Appartement;2;33063
6161;136;;RUE;LECOCQ;39,62;Appartement;2;33063
6162;53;;RUE;DES REMPARTS;27,14;Appartement;2;33063
6163;39;;RUE;AUSONE;54,23;Appartement;2;33063
6164;10;;RUE;DUMONTEIL;75,32;Appartement;2;33063
6165;3;;RUE;DU DOCTEUR ROCAZ;20,55;Appartement;1;33063
6166;17;;RUE;CORNAC;90,4;Appartement;2;33063
6167;38;;RUE;DES AYRES;58,63;Appartement;3;33063
6168;261;;RUE;MANDRON;37,95;Appartement;1;33063
6169;89;;RUE;LAROCHE;67,4;Appartement;4;33063
6170;60;;RUE;DE MADRID;57,02;Appartement;3;33063
6171;265;;RUE;SAINTE CATHERINE;60,8;Appartement;2;33063
6172;73;;ALL;JEAN GIONO;45,56;Appartement;2;33063
6173;25;;RUE;DE NUITS;212,88;Maison;9;33063
6174;236;;AV;THIERS;65,24;Appartement;3;33063
6175;24;;RUE;MONTMEJEAN;41;Appartement;2;33063
6176;52;;AV;THIERS;74,92;Appartement;3;33063
6177;46;;RUE;TRANCHERE;49,4;Appartement;2;33063
6178;10;;RUE;FEAUGAS;42,06;Appartement;3;33063
6179;372;;AV;THIERS;35,35;Appartement;1;33063
6180;8;;RUE;ANDRE LAMANDE;48,1;Appartement;1;33063
6181;25;;RUE;FEAUGAS;29,98;Appartement;1;33063
6182;75;;CRS;LE ROUZIC;31,91;Maison;2;33063
6183;372;;AV;THIERS;48,42;Appartement;2;33063
6184;372;;AV;THIERS;46,09;Appartement;2;33063
6185;1;;RUE;DUBESSAN;122,27;Appartement;4;33063
6186;372;;AV;THIERS;63,85;Appartement;3;33063
6187;13;;RUE;DU CAPITAINE FERRAND;74,94;Maison;2;33063
6188;60;B;RUE;DE NUITS;52,08;Maison;2;33063
6189;40;;RUE;PROMIS;66,65;Appartement;3;33063
6190;24;;RUE;DE LA BENAUGE;32,2;Appartement;1;33063
6191;7;;AV;THIERS;29,46;Appartement;1;33063
6192;8;;CITE;FEAUGAS;39,42;Appartement;2;33063
6193;345;;AV;D EYSINES;35,46;Appartement;1;33069
6194;85;;AV;DE LA LIBERATION;36,23;Appartement;2;33069
6195;357;;AV;D EYSINES;57,38;Maison;2;33069
6196;2;;RUE;DES GIRONDINS;57,99;Appartement;3;33069
6197;30;;RUE;JACQUES PREVERT;38,88;Appartement;1;33069
6198;38;;RUE;ROGER SALENGRO;100,68;Maison;4;33069
6199;3;;RUE;ABEL ANTOUNE;67,41;Appartement;4;33069
6200;263;;AV;D EYSINES;55,8;Maison;2;33069
6201;110;;RUE;RAYMOND POINCARE;34,34;Appartement;2;33069
6202;77;;RUE;RAYMOND POINCARE;56,32;Appartement;2;33069
6203;85;;AV;DE LA LIBERATION;99,78;Appartement;3;33069
6204;17;;RUE;MONDON;38,4;Appartement;2;33069
6205;109;;RUE;DES ECUS;52,19;Appartement;2;33069
6206;19;;RUE;BAUDIN;73,11;Appartement;1;33069
6207;11;;AV;VICTOR HUGO;65,29;Appartement;3;33069
6208;9001;;;TUILERIE DES ECUS EMAUX II;50,38;Appartement;2;33069
6209;85;;AV;JULES GUESDE;69,13;Maison;3;33069
6210;111;;AV;MARCELIN BERTHELOT;42,1;Maison;4;33069
6211;9;B;RUE;DES FONTAINES;34,77;Appartement;2;33424
6212;;;;LOUSTEAUNEUF;33,09;Appartement;2;33424
6213;49;;RUE;DU GEN DE GAULLE;48,68;Appartement;2;33424
